acc_rate,track,m,n,current_pitch,current_roll,absoluate_roll,climb_delta,roll_rate_delta,climb_delta_diff,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time1_delta,time2_delta,time3_delta,time4_delta,time5_delta,time6_delta,time7_delta,time8_delta,time9_delta,time10_delta,time11_delta,time12_delta,time13_delta,time14_delta,omega,set,target
-116.0,-17.0,0.8105842459701871,0.06,0.63,1.6,-11.0,-2.0,-0.012,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.8
56.0,-44.0,0.6250022682827008,-0.02,0.47,0.8,-13.0,9.0,-0.016,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.8
150.0,-5.0,1.3909681284637805,0.14,0.43,0.4,-13.0,-9.0,-0.005,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,-0.001,0.0,-0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.4
269.0,-6.0,1.051271096376024,0.06,0.27,0.2,-13.0,1.0,0.003,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.9
-337.0,43.0,1.4622845894342245,0.12,0.86,-0.8,-9.0,-18.0,0.0069999999999999,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.5108256237659907,0.019,0.7
29.0,-23.0,1.2460767305873808,-0.09,0.42,0.5,-6.0,8.0,-0.002,0.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.015,0.7
-91.0,-18.0,0.5488116360940265,0.07,0.82,0.8,-9.0,-7.0,0.002,0.4,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.052,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.026,0.7
238.0,-5.0,0.7788007830714049,0.12,0.57,0.3,-18.0,4.0,0.009,0.0,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0579999999999999,0.0289999999999999,0.0289999999999999,0.0289999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.0289999999999999,1.2
42.0,5.0,0.835270211411272,0.2,1.18,0.9,-18.0,2.0,0.011,-0.6,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.09,0.045,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.1823215567939546,0.045,2.1
-311.0,-14.0,0.7189237334319262,0.15,0.84,0.6,-17.0,1.0,-0.0409999999999999,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.0
-181.0,-7.0,0.8187307530779818,-0.05,0.66,-0.4,-12.0,13.0,0.004,-0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,1.0
193.0,-50.0,1.336427488025472,0.13,0.37,0.7,-9.0,-9.0,0.004,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.02,1.0
5.0,-19.0,1.2336780599567432,0.21,0.58,-0.9,-20.0,-6.0,0.02,0.4,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022,1.6
397.0,-28.0,0.8607079764250578,0.0,0.13,-0.3,-6.0,-3.0,0.012,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
-101.0,-14.0,1.3498588075760032,-0.11,0.79,0.6,-8.0,-1.0,-0.006,0.7,0.023,0.023,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.022,1.0
261.0,37.0,0.7866278610665535,0.19,0.32,1.7,-16.0,-9.0,-0.021,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.1
-34.0,-9.0,1.0941742837052104,0.06,0.85,0.0,-14.0,-11.0,0.012,0.6,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.054,0.027,0.027,0.027,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027,1.1
42.0,-5.0,1.5999941932173602,0.18,0.93,0.5,-16.0,-6.0,-0.0069999999999999,-0.1,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.07,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0,0.035,2.0
-120.0,-15.0,1.0941742837052104,0.15,0.86,0.6,-5.0,-16.0,-0.002,0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.026,0.026,0.026,0.052,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.026,0.7
480.0,-15.0,1.1051709180756475,0.02,0.14,-0.3,-10.0,3.0,0.005,-0.2,0.025,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.002,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.7
100.0,-4.0,1.336427488025472,0.03,0.52,0.3,-11.0,1.0,0.015,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022,1.0
-21.0,-13.0,1.5068177851128537,0.02,0.53,0.8,-7.0,4.0,-0.0069999999999999,-1.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.6931471805599453,0.018,0.8
-68.0,8.0,0.9417645335842488,0.1,1.15,0.5,-13.0,-2.0,-0.009,-0.1,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.076,0.038,0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.0953101798043249,0.038,1.2
-153.0,-23.0,0.6505090947233165,0.11,0.69,0.6,-15.0,-4.0,-0.003,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.0
203.0,-11.0,1.1274968515793755,0.01,0.26,-0.7,-8.0,8.0,0.009,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.916290731874155,0.016,0.6
176.0,-24.0,1.2712491503214047,0.06,0.62,0.4,-6.0,-7.0,-0.008,0.2,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0559999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.0279999999999999,0.8
-68.0,13.0,1.8221188003905089,0.08,0.61,0.7,-13.0,-3.0,-0.011,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.2
-233.0,-20.0,1.2336780599567432,-0.01,0.7,-0.6,-7.0,3.0,0.008,0.0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
-241.0,-59.0,0.9048374180359596,-0.18,0.69,0.6,-10.0,8.0,0.009,2.4,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.7
-55.0,-12.0,1.2712491503214047,0.0,0.55,1.3,-5.0,-4.0,-0.009,0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
-38.0,4.0,1.4769807938826427,0.16,0.79,-1.6,-19.0,1.0,0.0279999999999999,0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.054,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027,1.4
-8.0,-9.0,1.4622845894342245,0.28,0.93,-0.3,-20.0,-2.0,-0.009,-0.6,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.07,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.1053605156578262,0.035,2.2
2.0,-34.0,2.181472265498201,0.16,0.57,0.0,-19.0,1.0,-0.0069999999999999,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,1.7
-415.0,29.0,0.951229424500714,0.19,0.95,0.3,-13.0,-9.0,-0.0139999999999999,-1.0,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,8.999,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.9
141.0,-6.0,1.0202013400267558,-0.03,0.37,-1.6,-8.0,4.0,0.0069999999999999,-0.1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
331.0,16.0,1.1735108709918105,0.04,0.22,0.5,-7.0,-4.0,0.003,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,0.0,9.001,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.6
-329.0,-14.0,0.8105842459701871,-0.07,0.78,-0.7,-13.0,13.0,0.004,1.0,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
-156.0,-25.0,0.7710515858035663,-0.02,0.64,-1.1,-7.0,3.0,0.005,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
216.0,-2.0,1.1388283833246218,0.12,0.34,-0.5,-15.0,-3.0,0.0069999999999999,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.002,-10.0,-0.6931471805599453,0.019,1.0
385.0,9.0,1.3099644507332473,0.19,0.2,-0.3,-8.0,-11.0,0.003,-2.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.02,0.6
-222.0,-12.0,1.3634251141321778,-0.05,0.7,-0.5,-8.0,7.0,0.0069999999999999,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
341.0,38.0,0.6636502501363194,0.19,0.3,-0.5,-16.0,-2.0,0.0,-0.5,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.5108256237659907,0.023,0.8
259.0,-19.0,1.2969300866657718,-0.08,0.24,1.5,-5.0,9.0,-0.0069999999999999,-0.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.6
-106.0,-5.0,0.7788007830714049,0.06,0.7,-0.5,-6.0,0.0,-0.013,-1.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.5
43.0,35.0,0.794533602503334,0.22,0.56,0.7,-14.0,-16.0,-0.009,0.0,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022,1.0
306.0,39.0,1.2460767305873808,0.37,0.6,1.9,-14.0,-31.0,-0.012,0.5,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.068,0.034,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.1053605156578262,0.034,1.4
-40.0,-20.0,0.835270211411272,0.12,0.6,0.5,-18.0,3.0,-0.006,0.0,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.1
227.0,-5.0,1.1162780704588713,0.09,0.35,0.9,-13.0,-1.0,-0.005,-0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.5108256237659907,0.02,1.1
158.0,9.0,1.2092495976572517,0.11,0.4,0.4,-8.0,-11.0,0.004,-0.3,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.7
161.0,-41.0,0.9704455335485082,0.07,0.38,-0.5,-7.0,-7.0,-0.001,0.2,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.5
251.0,-48.0,1.1274968515793755,0.14,0.56,0.7,-19.0,6.0,0.005,-0.3,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.03,1.8
-624.0,21.0,1.1162780704588713,0.01,1.07,2.8,-3.0,5.0,-0.0069999999999999,-0.5,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.034,0.017,0.017,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-0.002,0.0,9.0,0.0,-0.002,-10.0,-0.6931471805599453,0.018,0.5
-135.0,6.0,0.8269591339433623,-0.02,0.95,-0.3,-8.0,7.0,0.004,-0.9,0.03,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.0559999999999999,0.0279999999999999,0.0279999999999999,0.0279999999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.0279999999999999,0.8
-649.0,50.0,0.9231163463866358,0.16,1.15,1.5,-10.0,-17.0,-0.013,0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.8
-100.0,1.0,1.22140275816017,0.07,0.78,0.4,-7.0,-7.0,-0.006,0.0,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.024,0.8
-551.0,32.0,0.7408182206817179,0.12,1.04,-0.4,-10.0,-9.0,-0.009,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.6
-57.0,19.0,1.3634251141321778,0.15,0.59,1.1,-10.0,-6.0,-0.01,-2.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.8
63.0,-23.0,1.2092495976572517,0.09,0.61,-0.1,-8.0,-6.0,-0.012,-0.6,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.024,0.8
-88.0,16.0,1.0618365465453596,0.05,0.6,0.5,-6.0,-5.0,-0.002,0.0,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.7
-144.0,-35.0,0.7788007830714049,0.02,0.6,0.1,-15.0,15.0,0.024,-1.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.999,0.0,0.001,-10.0,-0.6931471805599453,0.017,0.8
118.0,-19.0,1.0832870676749586,0.01,0.41,0.6,-11.0,5.0,-0.002,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,1.0
-309.0,-33.0,0.835270211411272,0.09,0.92,0.1,-8.0,-8.0,-0.006,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.044,0.022,0.022,0.022,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022,0.6
-104.0,1.0,1.0832870676749586,0.03,0.6,-2.1,-15.0,7.0,0.017,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,1.0
143.0,-4.0,0.9139311852712282,0.04,0.4,1.6,-8.0,-3.0,-0.019,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.6
-16.0,-45.0,1.0941742837052104,-0.04,0.53,-0.4,-7.0,6.0,0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.5
197.0,-50.0,1.3099644507332473,-0.04,0.3,-1.5,-12.0,10.0,0.016,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.7
58.0,0.0,0.9801986733067553,0.19,0.52,0.5,-6.0,-17.0,-0.005,-0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.998,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.9
-79.0,-44.0,0.7866278610665535,-0.16,0.75,0.1,-10.0,23.0,0.012,-0.7,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.3566749439387324,0.023,0.9
180.0,-8.0,1.2092495976572517,-0.06,0.32,-0.7,-10.0,9.0,0.002,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.7
354.0,5.0,1.5372575235482815,0.04,0.27,0.2,-6.0,-4.0,0.005,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.5
443.0,-27.0,0.7482635675785653,-0.02,0.1,1.3,-12.0,7.0,-0.0069999999999999,0.0,0.019,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.8
-146.0,18.0,0.8607079764250578,0.08,0.67,-0.8,-11.0,-5.0,-0.001,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.6
70.0,-12.0,1.4477346146633243,0.08,0.48,1.5,-5.0,-13.0,-0.009,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.7
218.0,-27.0,0.7046880897187134,0.02,0.32,-0.7,-9.0,1.0,0.012,-0.2,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.036,0.018,0.018,0.018,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018,0.4
