acc_rate,track,m,n,current_pitch,current_roll,absoluate_roll,climb_delta,roll_rate_delta,climb_delta_diff,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time1_delta,time2_delta,time3_delta,time4_delta,time5_delta,time6_delta,time7_delta,time8_delta,time9_delta,time10_delta,time11_delta,time12_delta,time13_delta,time14_delta,omega,set,target
-100,-7,1.3498588075760032,0.1,0.62,0.4,-10,-7,-0.004,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.9
67,16,0.7482635675785653,-0.02,0.45,-0.5,-12,8,0.006999999999999999,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.7
33,7,1.0941742837052104,0.03,0.51,0.5,-6,-4,0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.6
-118,-48,1.4333294145603401,-0.02,0.79,-0.7,-14,8,0.006,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,1.2
-114,7,1.0832870676749586,0.06,0.64,-0.3,-6,-7,0.006,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.5
-93,-23,1.6160744021928934,0.1,0.79,0.2,-19,7,0.004,0.5,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.054000000000000006,0.027000000000000003,0.027000000000000003,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.001,-10.0,-0.35667494393873245,0.026000000000000002,2.1
-151,-29,1.0512710963760241,-0.01,0.65,2.3,-13,5,-0.021,0.3,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,1.0
99,-39,1.0408107741923882,-0.1,0.38,-1.0,-9,13,0.013999999999999999,-0.2,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.5
400,6,1.2336780599567432,0.05,0.15,-0.5,-6,-5,0.006,-0.3,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.5
-379,-8,0.8521437889662113,-0.16,0.77,-1.3,-14,25,0.026000000000000002,2.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.03,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.916290731874155,0.015,0.7
-410,-47,0.7557837414557255,0.11,0.92,1.0,-19,3,0.013999999999999999,0.1,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.5
121,-26,0.7482635675785653,0.03,0.39,-0.6,-14,5,-0.004,0.0,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.8
249,-11,0.6838614092123558,0.06,0.56,0.4,-11,-2,-0.008,-0.1,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.0
-279,-41,0.6907343306373547,-0.05,0.78,0.6,-10,1,-0.022000000000000002,0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.002,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-593,1,0.8521437889662113,-0.1,1.11,0.5,-6,4,-0.001,1.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.019,0.4
87,-42,1.1972173631218102,-0.03,0.48,0.6,-5,3,-0.004,-0.1,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.019,0.6
98,-32,1.5068177851128535,0.01,0.78,0.2,-14,7,0.011000000000000001,-0.1,0.033,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.062,0.031,0.031,0.031,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.031,1.1
-499,34,1.2969300866657718,0.2,1.02,-0.1,-6,-22,0.0,-0.1,0.018000000000000002,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.4
-53,2,0.9801986733067553,-0.07,0.51,1.2,-8,14,-0.013000000000000001,-0.7,0.018000000000000002,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.7
154,-22,0.8958341352965282,0.23,0.42,0.5,-10,-10,-0.006,-3.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.7
-43,-5,0.8521437889662113,0.04,1.37,-0.9,-8,-7,0.002,0.9,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.094,0.047,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.26236426446749106,0.047,0.9
-223,-7,1.0,-0.03,0.7,-0.2,-9,5,-0.006,-0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
422,4,0.7482635675785653,0.11,0.17,-1.6,-11,-8,0.009000000000000001,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.6
-8,0,1.1274968515793757,0.0,0.48,-0.9,-8,2,-0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
148,-13,0.7334469562242892,-0.07,0.33,0.3,-12,19,-0.006,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.001,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.7
-418,38,0.8105842459701871,-0.09,0.88,0.6,-8,-4,-0.008,2.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
-138,-12,0.559898366565402,0.1,0.65,-0.4,-13,-4,-0.008,0.0,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.02,0.02,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.997,0.0,0.001,-10.0,-0.6931471805599453,0.019,0.6
123,10,0.951229424500714,0.14,0.44,1.1,-5,-18,-0.013000000000000001,0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.5
192,-4,1.1274968515793757,-0.02,0.32,0.1,-6,2,0.001,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.5
448,27,1.1388283833246218,0.52,0.43,0.2,-12,-38,0.004,-3.5,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.062,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.031,1.0
144,-40,1.3634251141321778,-0.01,0.67,0.6,-10,5,-0.005,-0.2,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.2
-22,-7,1.3231298123374369,0.14,0.92,0.5,-5,-13,-0.008,-0.2,0.031,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.064,0.032,0.032,0.032,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.10536051565782628,0.032,0.9
245,21,0.8958341352965282,0.19,0.56,0.8,-15,-10,0.006999999999999999,-0.2,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.3
268,-24,1.632316219955379,0.32,0.53,-0.9,-20,-11,0.006,-1.2,0.03,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.6
458,55,1.7860384307500734,0.14,0.14,-0.7,-17,-2,-0.013000000000000001,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,1.3
45,-21,0.9323938199059483,0.24,0.55,-0.4,-19,-8,-0.016,-0.3,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,1.4
-302,15,1.2336780599567432,0.23,1.61,-2.2,-13,-12,0.013999999999999999,-0.2,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.042,0.084,0.045,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,8.996,0.0,0.0,-10.0,0.26236426446749106,0.045,1.4
-167,-18,1.0941742837052104,-0.04,0.66,-0.6,-11,7,0.008,0.6,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.9
-294,-5,0.9607894391523232,0.09,0.89,-0.2,-15,1,0.002,0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,1.1
273,-32,1.1735108709918103,-0.05,0.25,-0.6,-10,10,0.015,-0.2,0.019,0.019,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.001,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.6
102,28,0.8780954309205613,0.16,0.58,-0.5,-7,-14,-0.002,-0.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,0.5
332,-11,1.161834242728283,0.23,0.26,-0.2,-7,-21,-0.015,-3.9,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.019,0.7
337,-19,1.2092495976572515,0.17,0.31,-0.9,-21,3,0.012,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.023,1.3
120,9,1.030454533953517,0.05,0.43,1.9,-4,-5,-0.021,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.038,0.019,0.019,0.019,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.5
-469,-7,0.7557837414557255,0.14,0.96,-2.4,-8,-13,0.013000000000000001,-0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.034,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-0.002,0.0,8.997,0.0,0.0,-10.0,-0.6931471805599453,0.019,0.5
-412,13,0.8869204367171575,0.11,0.95,0.6,-8,-17,-0.021,1.8,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.003,-10.0,-0.5108256237659907,0.021,0.6
-219,2,1.2214027581601699,0.05,0.9,0.9,-6,-4,-0.006999999999999999,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.048,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.024,0.6
40,-4,0.835270211411272,0.15,0.77,1.4,-13,-12,-0.017,-0.1,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027999999999999997,1.0
22,-22,0.951229424500714,0.19,0.78,0.8,-18,-4,-0.02,-0.1,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.057999999999999996,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.028999999999999998,1.8
-356,-4,1.3771277643359572,0.17,1.58,-0.5,-16,-16,0.012,1.2,0.038,0.038,0.038,0.038,0.038,0.039,0.039,0.039,0.039,0.039,0.078,0.039,0.039,0.040999999999999995,0.0,0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-0.003,-10.0,0.1823215567939546,0.040999999999999995,1.6
138,-2,1.2586000099294778,-0.02,0.37,0.6,-8,4,0.005,-0.1,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.034,0.017,0.017,0.017,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.7
-36,-22,1.5372575235482815,0.05,0.59,-0.7,-11,-1,0.006,0.2,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.02,0.7
-436,-31,1.1274968515793757,0.02,0.88,-0.8,-7,-2,0.009000000000000001,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.3
117,2,1.2712491503214047,0.05,0.42,-0.5,-9,-3,0.008,-0.2,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.7
35,-16,0.7633794943368531,-0.05,0.6,0.6,-6,6,-0.006,-0.1,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,0.6
312,-27,0.6440364210831414,0.13,1.0,-0.2,-16,2,-0.002,-0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.3364722366212129,0.05,2.1
-150,-22,0.9900498337491681,0.17,0.89,1.3,-13,-11,-0.012,0.1,0.025,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.054000000000000006,0.027000000000000003,0.027000000000000003,0.027000000000000003,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027000000000000003,0.8
27,-46,0.8436648165963837,-0.04,0.78,0.6,-5,-2,-0.013000000000000001,1.1,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.055999999999999994,0.027999999999999997,0.027999999999999997,0.027999999999999997,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.2231435513142097,0.027999999999999997,0.6
163,22,0.9139311852712282,-0.01,0.36,-1.5,-8,3,0.019,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.6
-63,-42,1.3498588075760032,0.07,0.67,0.3,-16,4,0.006,-0.2,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.022000000000000002,1.5
-238,-39,1.1388283833246218,0.02,0.88,2.5,-11,3,-0.012,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.046,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.35667494393873245,0.023,1.2
-237,16,1.1735108709918103,0.05,0.74,0.5,-6,-5,-0.002,-0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.036000000000000004,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,0.7
183,-14,1.0725081812542165,-0.05,0.3,-2.4,-13,14,0.026000000000000002,-0.5,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.5
-290,-12,1.1502737988572274,-0.06,0.72,-1.0,-8,14,0.002,-0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.034,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.017,0.4
180,-37,1.1274968515793757,-0.11,0.3,-1.0,-9,14,0.013999999999999999,0.1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.017,0.017,0.016,0.016,0.016,0.032,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.001,0.0,0.0002,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.6
181,-19,1.6487212707001282,0.16,0.43,0.6,-10,-24,-0.006999999999999999,1.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.042,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,-0.002,0.0,9.0,0.0,0.0,-10.0,-0.5108256237659907,0.021,0.9
-58,-35,1.803988415397857,-0.01,0.55,-0.2,-12,7,0.012,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.038,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,9.001,0.0,0.0,-10.0,-0.6931471805599453,0.018000000000000002,1.1
-128,-17,0.7710515858035663,-0.16,0.56,-0.3,-6,8,-0.005,3.7,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.032,0.016,0.016,0.016,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,-0.6931471805599453,0.016,0.5
61,-26,0.951229424500714,-0.14,1.12,0.9,-12,12,-0.019,1.0,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.084,0.042,0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-10.0,0.1823215567939546,0.042,1.8
